file,class
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9452020000-bc94ffafa791491eabb0.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0532-9200000000-4fc40459d2b640d9be32.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9100000000-f6af930ffc809b372ae4.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0ab9-9000000000-f165133055abf6d58f2e.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0ab9-9110000000-5b7b1b190a61e7fea1b8.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0ab9-9200000000-f1da0b0eb2eb4da5bfe4.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-05fr-9100000000-eb539b7bfa2abfd8b0fe.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9000000000-70c5479e39568142b764.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9100000000-e60e93660587ea16cc41.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0pc0-9833410000-91b641e2d76b1460ade6.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4r-2900000000-5cd64c8a4130a61fbad2.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-05fr-9300000000-f68a026e8ec461ba2f09.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9110100000-b9421e6d532cf1dd6f92.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0aos-5910000000-b9062899ba6303596f7d.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-03di-7932320000-b1866c936753fd8f4823.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00di-9211210000-cd5f53c8d0b7f54708a3.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9532010000-f8314c7cbbf9a68c539f.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00xu-9500000000-ff2b03d115985e3919bf.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-02ta-1976000000-8422f71b765a397834d4.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-05fr-9000000000-8e5898fe51721f7d9034.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9111200000-d1dcdca2097ce1c7e50d.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-03di-9222010000-135667b20446a3722ef5.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0ab9-9453230000-12fa7422d1fd424e49d6.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00di-3900000000-04190a902c76a75ecd24.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-014l-6947340000-641d2a6ee48e76a303be.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9000000000-bbadeff6f8368358d0f2.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a6r-5930000000-2b0b1b30a3ae793ff5ce.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0ab9-9110000000-e86925140460058892a9.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0pdi-2931000000-e1f022780220ad1d1837.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0006-9300000000-089a31ab9fbd90768a67.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9100000000-fe068bd940d46cdf5296.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9011100000-abbf730d8b3758e59eb8.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-03di-0309000000-0cccc0a244ff835f0521.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0pbj-3900010000-889929963723bf3d29ba.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-001i-9210030000-12b15f3dd8d5186e0325.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-001j-3697220000-bc9fe83bedd233ffbb3f.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-08i0-0509000000-e5d673123ccfe3277774.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-7960010000-9b2ebf08c2d667c927ca.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-001i-9400010000-79626e9d72d9607970d0.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0bt9-9510000000-87f0b4cfe7d68fb91688.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00di-9000000000-3c85e534d52cf8112cc1.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a6r-3892100000-b1cf45c5c0bde238424d.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0abc-9300000000-f30122d1fba9282c93cc.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-052k-4910110000-8c44c04b2b146a95bf26.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-05fr-9000000000-ca2ae0bee1e4c13a9c22.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-057i-5930000000-c8f3b06a7d67d32c9199.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9110100000-d51168c09852e0e75055.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-004i-2910110000-7872d1dc2b4dee84c00d.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9200000000-5d793e0496a1ef1044a2.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4r-2900000000-f97d887ee7514c0f68db.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0c00-9321320000-8d8126986c644d85414d.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0603-9500000000-f60c7368e355c2b38043.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-106r-5901100000-6d662d2b4ca33f70ca22.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-053r-9110100000-4c8fe620bd6a4599eb25.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0m30-5940010000-0ffb87b475872322e332.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9100000000-033c7faf631713f2df4c.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-004i-2900000000-a25df26b08b9b01b8b42.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a5a-9300000000-a318f0ad7f8f3ba9b0ea.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a6r-5960000000-a1f6ea8c8dbd04727e0e.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-05fr-9100000000-4453ded864be7011c403.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0uy0-3920110000-ec5a7aa5b6401115ca71.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0bt9-9201000000-5a7b34ef5a1f66ac2ff1.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-052b-9283100000-81dc2df1587aa1bf14cb.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00di-5911000000-0a44c3ec7b8a4abe29b4.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0zfs-9516000000-a2d7d484f35c5edc51a8.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4j-9000000000-58b557a32d254eb5e05c.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0633-8900220000-caa928451252c0b7d204.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9100020000-abb56c6d6943525f7d05.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9010000000-c59d945781d35930eef2.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00kb-2967000000-e7ce206844ea104d7a88.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-000i-4931210000-e6627af5e8c08693cc75.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-053r-7910000000-c73ba74df4e102072f9a.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-01q9-9512230000-982b200ca548ea043598.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9524020000-183ba35e3f66379674a0.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0ab9-9245010000-5b0fd9fec19851659319.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-004i-3910010000-efa4431366957cfe220d.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-05rr-9742340000-31b573956cfe67d32d10.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-001i-9300010000-35c9b352f3d5f3ac9154.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4r-3900000000-7ae9465b5ba14f821e42.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9100000000-fd42da8524af50f85b05.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-03di-9630000000-a91c680c402667100cfe.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00si-9722000000-c1946e2b9872f9bd7ccf.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0apj-9300000000-21bb16ad51f9e9d5de07.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4j-9100000000-fd3827ed616f99a3a715.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4j-9300000000-5719abb3f3c4ad775885.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-052r-1910000000-db8d6ce562f0d1398508.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-05fr-9000000000-329c6d77e8420ec34c3f.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00di-2900000000-aa3eada90daa37d99b45.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0bu0-9430000000-41723db9fcc80bf108b9.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00di-1900000000-3689771d3ea60db994cb.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9000000000-686d899781b8fdeb7823.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-05fr-9214100000-f5cdf22bd96cc54296f0.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0pdi-6932010000-de4aa272072c3efbc524.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9211010000-672dff159052e275f391.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0ac0-7911010000-f1d9cfe584c14a1b5b6c.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-5891110000-f2b4c15792f2e1357e32.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9531200000-4165ff731502d2e3f4c5.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0ac0-4910000000-05ce489db3cb82a01910.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9321210000-16c44272a6aa6c04278c.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00bi-9522110000-4251094aaea8d0d461c0.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00di-2900000000-9fb595d68efa155ece7e.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-056r-2940000000-814342355a599c5e483a.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0aos-7900000000-c2cde9e883fa1d16e7c4.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9000000000-b67094450d30dea9c9b2.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0r03-9721100000-abd036f27da626097adf.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9000010000-dd274ca6e87cf6b8bf0a.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0ab9-9000000000-bc418fb6c4ce6ce72f23.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-01po-6486940000-31a9720612c8deaf626f.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-8981110000-b2797ce2229fdc58e245.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0ab9-9000000000-396b19c4d63c4d5645f6.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-06vi-9661110000-329f06cdad0a917f61cd.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0r00-9100200000-1ecf52576064ef6f7c7d.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-05fu-9400000000-8fec9c3e43658d41f44a.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-05fr-9411100000-60141080ec5d39406e6d.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-096r-9221000000-a46457812960d7edc010.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0aor-9832010000-511a87c6f35174193ab8.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0hk9-9624100000-dc2ceba1bc5cafeeec60.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-05fr-9100000000-5818b0877b713d73309b.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9100000000-62c9784d5bd017976323.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9300000000-abe77ada371a2733b5d5.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00di-1900000000-39d12bea576da7df808c.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0006-9411000000-271be8e73423ab99afd4.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9100000000-5cc40aeb1c00d82d22ea.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-052r-2900000000-34aa322d29278d942365.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00di-2900000000-aabb247272646e716c59.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00di-2900000000-b87e82fd6b4b16f382a3.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0bt9-9110010000-6fe80ec88baba33bccfa.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0ab9-9210000000-4d8dba207e5935ca3de7.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-5961000000-cdb8faed39de1da15c3c.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-053i-8492300000-6c3ae4869e72122b3fd7.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-004i-3910010000-d341d5d115f017249569.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0aor-6920010000-77f115b81d48cfa861ab.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00di-9100000000-60ea0f9251362d87adf9.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-052b-9200000000-5e8f2df9edad97315a03.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-03di-4392120000-bce785430da33bc6e929.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0bt9-9110100000-6a3eef9cfb41aa4b22aa.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00di-9100000000-76002b29ee3d39302b92.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00di-3900000000-75b0f7f995297d1c66e9.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0002-6794510000-8dfd8a6c4f35f4f4068d.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9110000000-bf6e0707b1fcbdab4df1.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-02ta-2976000000-708e5bcbdfb2510b459a.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0292-1579000000-e3dfc20e387c714f95ea.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-014j-2968010000-277ef976f291fbe8dcf5.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00di-3900100000-a976e35c35a444f5bc2f.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-004i-3910010000-82c40092cd387039b66a.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-05fr-9100000000-cf3ba947376faa87ddb6.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0abj-9868340000-081a114f0ddbb487bfea.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-02ta-2986000000-11e9567993b40956cb96.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-001i-9311110000-ad0985a67abf791459f9.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4r-1900000000-26762819f5ff06eb6e28.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-03di-9423210000-053ddba6e3adfba8c2ba.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-056r-4920000000-28d714cfb9e832349553.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00kb-2889000000-e0a6010952a86e10434c.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0bt9-9213110000-c0653bd44f3945c624f3.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9100000000-8af4a10c0e48ed92f1bd.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00di-3900000000-303e18679791eafc60e4.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4r-8944630000-228015d074af206bd9da.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00kr-9000000000-04e30dad644809f95070.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9200000000-fb2ea45479e5adad9ad3.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9100000000-1c190f449adcf27025c9.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-05fr-9100000000-5da85fdccaaad7e846bb.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0kbf-3975530000-2fb8b6fc21bc4332330b.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9200000000-7b139d982d20206b1fe1.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-8930100000-c1a7ce2a6cb79024ed70.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-03di-0209000000-5fbfd46e6334e9be42b9.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9112010000-e3d49c8c82d8d4adb2da.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0ab9-9710100000-8fae377f214e0826f822.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0aos-6930000000-27a855f56ab4435504d8.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00e9-3900000000-0197ba6756ea0b00f635.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-052r-2900000000-0991326d036ecc0f9df1.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00di-2900000000-90519ec0835f4519e531.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-004i-1910010000-2412faa8c6cf336c7524.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00lr-9200000000-cfcb03c943887b002341.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00di-9100000000-56ff8400336aca4d3fbc.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9110000000-3cdf2b56a5b138c2b839.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9433010000-03f3ef1907b0f8a28fb0.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9002000000-98a1e0911dfdc45ea00b.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9200000000-6a3222e5173eeba2eb0e.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0h50-9433130000-7aa846e7bd557ad3d3bc.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0f6t-9647540000-3315b95b9c4cdb7fb37b.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00di-2900000000-fade1190663e4660f23a.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4r-3900000000-323e6be566c687f3f906.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-03di-0209000000-29985c8353beacb7b62a.png,pos
